2018,5,25,13,55,26.582,16.524,44.1
2018,5,25,13,55,27.282,17.225,44.1
2018,5,25,13,55,27.983,17.926,44.1
2018,5,25,13,55,28.683,18.626,44.1
2018,5,25,13,55,29.383,19.326,44.1
2018,5,25,13,55,30.078,20.021,44.1
2018,5,25,13,55,30.782,20.724,44
2018,5,25,13,55,31.479,21.422,44.1
2018,5,25,13,55,32.181,22.124,44
2018,5,25,13,55,32.883,22.826,44.1
2018,5,25,13,55,33.576,23.519,44
2018,5,25,13,55,34.278,24.221,44.1
2018,5,25,13,55,34.98,24.923,44
2018,5,25,13,55,35.679,25.622,44
2018,5,25,13,55,36.379,26.322,44
2018,5,25,13,55,37.076,27.019,44
2018,5,25,13,55,37.777,27.719,44
2018,5,25,13,55,38.476,28.419,44
2018,5,25,13,55,39.177,29.12,44
2018,5,25,13,55,39.878,29.821,44
2018,5,25,13,55,40.579,30.521,44
2018,5,25,13,55,41.276,31.218,44
2018,5,25,13,55,41.977,31.92,44
2018,5,25,13,55,42.676,32.618,44
2018,5,25,13,55,43.374,33.317,44
2018,5,25,13,55,44.075,34.017,44
2018,5,25,13,55,44.779,34.722,44
2018,5,25,13,55,45.48,35.423,44
2018,5,25,13,55,46.18,36.123,44
2018,5,25,13,55,46.883,36.825,44
2018,5,25,13,55,47.581,37.523,44
2018,5,25,13,55,48.282,38.225,44
2018,5,25,13,55,48.981,38.924,44
2018,5,25,13,55,49.684,39.626,44
2018,5,25,13,55,50.384,40.327,44
2018,5,25,13,55,51.083,41.026,44
2018,5,25,13,55,51.787,41.73,44
2018,5,25,13,55,52.489,42.432,44
2018,5,25,13,55,53.188,43.131,43.9
2018,5,25,13,55,53.894,43.837,43.9
2018,5,25,13,55,54.592,44.535,43.9
2018,5,25,13,55,55.294,45.236,43.9
2018,5,25,13,55,55.999,45.941,43.9
2018,5,25,13,55,56.7,46.643,43.9
2018,5,25,13,55,57.404,47.347,43.9
2018,5,25,13,55,58.102,48.044,43.9
2018,5,25,13,55,58.803,48.745,43.9
2018,5,25,13,55,59.509,49.451,43.9
2018,5,25,13,56,0.208,50.151,43.9
2018,5,25,13,56,0.906,50.849,43.9
2018,5,25,13,56,1.613,51.555,43.9
2018,5,25,13,56,2.313,52.256,43.9
2018,5,25,13,56,3.014,52.956,43.9
2018,5,25,13,56,3.717,53.66,43.9
2018,5,25,13,56,4.418,54.361,43.9
2018,5,25,13,56,5.118,55.06,43.9
2018,5,25,13,56,5.823,55.766,43.9
2018,5,25,13,56,6.524,56.467,43.9
2018,5,25,13,56,7.225,57.168,43.9
2018,5,25,13,56,7.929,57.872,43.9
2018,5,25,13,56,8.629,58.572,43.9
2018,5,25,13,56,9.33,59.273,43.8
2018,5,25,13,56,10.031,59.974,43.9
2018,5,25,13,56,10.734,60.677,43.9
2018,5,25,13,56,11.435,61.378,43.9
2018,5,25,13,56,12.136,62.079,43.9
2018,5,25,13,56,12.833,62.775,43.8
2018,5,25,13,56,13.531,63.474,43.8
2018,5,25,13,56,14.232,64.175,43.8
2018,5,25,13,56,14.931,64.873,43.8
2018,5,25,13,56,15.633,65.576,43.8
2018,5,25,13,56,16.329,66.272,43.8
2018,5,25,13,56,17.024,66.967,43.8
2018,5,25,13,56,17.721,67.664,43.8
2018,5,25,13,56,18.418,68.361,43.8
2018,5,25,13,56,19.118,69.061,43.8
2018,5,25,13,56,19.815,69.757,43.8
2018,5,25,13,56,20.51,70.452,43.8
2018,5,25,13,56,21.208,71.151,43.8
2018,5,25,13,56,21.918,71.861,43.8
2018,5,25,13,56,22.607,72.551,43.8
2018,5,25,13,56,23.299,73.242,43.8
2018,5,25,13,56,23.996,73.938,43.8
2018,5,25,13,56,24.694,74.636,43.8
2018,5,25,13,56,25.39,75.333,43.8
2018,5,25,13,56,26.085,76.027,43.8
2018,5,25,13,56,26.781,76.723,43.8
2018,5,25,13,56,27.478,77.421,43.8
2018,5,25,13,56,28.172,78.114,43.8
2018,5,25,13,56,28.867,78.81,43.8
2018,5,25,13,56,29.56,79.503,43.8
2018,5,25,13,56,30.256,80.199,43.8
2018,5,25,13,56,30.947,80.89,43.8
2018,5,25,13,56,31.638,81.581,43.8
2018,5,25,13,56,32.331,82.273,43.7
2018,5,25,13,56,33.025,82.968,43.7
2018,5,25,13,56,33.719,83.662,43.7
2018,5,25,13,56,34.415,84.358,43.7
2018,5,25,13,56,35.107,85.05,43.7
2018,5,25,13,56,35.806,85.749,43.7
2018,5,25,13,56,36.501,86.444,43.7
2018,5,25,13,56,37.198,87.141,43.7
2018,5,25,13,56,37.893,87.836,43.7
2018,5,25,13,56,38.585,88.528,43.7
2018,5,25,13,56,39.28,89.223,43.7
2018,5,25,13,56,39.978,89.921,43.7
2018,5,25,13,56,40.674,90.617,43.7
2018,5,25,13,56,41.371,91.314,43.7
2018,5,25,13,56,42.061,92.004,43.7
2018,5,25,13,56,42.757,92.7,43.6
2018,5,25,13,56,43.449,93.391,43.6
2018,5,25,13,56,44.148,94.091,43.6
2018,5,25,13,56,44.844,94.786,43.6
2018,5,25,13,56,45.54,95.483,43.6
2018,5,25,13,56,46.233,96.176,43.6
2018,5,25,13,56,46.927,96.87,43.6
2018,5,25,13,56,47.624,97.566,43.6
2018,5,25,13,56,48.322,98.265,43.6
2018,5,25,13,56,49.021,98.964,43.6
2018,5,25,13,56,49.718,99.661,43.6
2018,5,25,13,56,50.414,100.36,43.6
2018,5,25,13,56,51.109,101.05,43.6
2018,5,25,13,56,51.805,101.75,43.6
2018,5,25,13,56,52.501,102.44,43.6
2018,5,25,13,56,53.199,103.14,43.6
2018,5,25,13,56,53.897,103.84,43.6
2018,5,25,13,56,54.596,104.54,43.5
2018,5,25,13,56,55.293,105.24,43.5
2018,5,25,13,56,55.987,105.93,43.5
2018,5,25,13,56,56.684,106.63,43.5
2018,5,25,13,56,57.38,107.32,43.5
2018,5,25,13,56,58.08,108.02,43.5
2018,5,25,13,56,58.775,108.72,43.5
2018,5,25,13,56,59.47,109.41,43.5
2018,5,25,13,57,0.17,110.11,43.5
2018,5,25,13,57,0.867,110.81,43.5
2018,5,25,13,57,1.562,111.5,43.5
2018,5,25,13,57,2.257,112.2,43.5
2018,5,25,13,57,2.955,112.9,43.5
2018,5,25,13,57,3.651,113.59,43.5
2018,5,25,13,57,4.346,114.29,43.5
2018,5,25,13,57,5.043,114.99,43.5
2018,5,25,13,57,5.745,115.69,43.5
2018,5,25,13,57,6.437,116.38,43.5
2018,5,25,13,57,7.138,117.08,43.5
2018,5,25,13,57,7.83,117.77,43.4
2018,5,25,13,57,8.527,118.47,43.4
2018,5,25,13,57,9.226,119.17,43.4
2018,5,25,13,57,9.92,119.86,43.4
2018,5,25,13,57,10.617,120.56,43.4
2018,5,25,13,57,11.314,121.26,43.4
2018,5,25,13,57,12.012,121.95,43.4
2018,5,25,13,57,12.708,122.65,43.4
2018,5,25,13,57,13.402,123.34,43.4
2018,5,25,13,57,14.1,124.04,43.4
2018,5,25,13,57,14.797,124.74,43.4
2018,5,25,13,57,15.493,125.44,43.4
2018,5,25,13,57,16.194,126.14,43.4
2018,5,25,13,57,16.888,126.83,43.4
2018,5,25,13,57,17.585,127.53,43.3
2018,5,25,13,57,18.284,128.23,43.4
2018,5,25,13,57,18.977,128.92,43.3
2018,5,25,13,57,19.674,129.62,43.3
2018,5,25,13,57,20.372,130.31,43.3
2018,5,25,13,57,21.071,131.01,43.3
2018,5,25,13,57,21.766,131.71,43.3
2018,5,25,13,57,22.463,132.41,43.3
2018,5,25,13,57,23.159,133.1,43.3
2018,5,25,13,57,23.855,133.8,43.3
2018,5,25,13,57,24.551,134.49,43.3
2018,5,25,13,57,25.254,135.2,43.3
2018,5,25,13,57,25.947,135.89,43.3
2018,5,25,13,57,26.644,136.59,43.3
2018,5,25,13,57,27.341,137.28,43.3
2018,5,25,13,57,28.038,137.98,43.3
2018,5,25,13,57,28.733,138.68,43.3
2018,5,25,13,57,29.431,139.37,43.2
2018,5,25,13,57,30.128,140.07,43.2
2018,5,25,13,57,30.824,140.77,43.2
2018,5,25,13,57,31.52,141.46,43.2
2018,5,25,13,57,32.215,142.16,43.2
2018,5,25,13,57,32.911,142.85,43.2
2018,5,25,13,57,33.608,143.55,43.2
2018,5,25,13,57,34.304,144.25,43.2
2018,5,25,13,57,34.998,144.94,43.2
2018,5,25,13,57,35.696,145.64,43.2
2018,5,25,13,57,36.392,146.33,43.2
2018,5,25,13,57,37.083,147.03,43.2
2018,5,25,13,57,37.784,147.73,43.2
2018,5,25,13,57,38.48,148.42,43.2
2018,5,25,13,57,39.175,149.12,43.1
2018,5,25,13,57,39.869,149.81,43.2
2018,5,25,13,57,40.567,150.51,43.2
2018,5,25,13,57,41.262,151.21,43.1
2018,5,25,13,57,41.959,151.9,43.1
2018,5,25,13,57,42.656,152.6,43.1
2018,5,25,13,57,43.353,153.3,43.1
2018,5,25,13,57,44.043,153.99,43.1
2018,5,25,13,57,44.741,154.68,43.1
2018,5,25,13,57,45.438,155.38,43.1
2018,5,25,13,57,46.134,156.08,43.1
2018,5,25,13,57,46.829,156.77,43.1
2018,5,25,13,57,47.524,157.47,43.1
2018,5,25,13,57,48.221,158.16,43.1
2018,5,25,13,57,48.919,158.86,43.1
2018,5,25,13,57,49.615,159.56,43.1
2018,5,25,13,57,50.311,160.25,43
2018,5,25,13,57,51.011,160.95,43
2018,5,25,13,57,51.702,161.64,43
2018,5,25,13,57,52.4,162.34,43
2018,5,25,13,57,53.091,163.03,43
2018,5,25,13,57,53.786,163.73,43
2018,5,25,13,57,54.483,164.43,43
2018,5,25,13,57,55.181,165.12,43
2018,5,25,13,57,55.877,165.82,43
2018,5,25,13,57,56.571,166.51,43
2018,5,25,13,57,57.268,167.21,43
2018,5,25,13,57,57.96,167.9,43
2018,5,25,13,57,58.658,168.6,43
2018,5,25,13,57,59.352,169.29,43
2018,5,25,13,58,0.051,169.99,43
2018,5,25,13,58,0.747,170.69,42.9
2018,5,25,13,58,1.441,171.38,42.9
2018,5,25,13,58,2.139,172.08,42.9
2018,5,25,13,58,2.834,172.78,42.9
2018,5,25,13,58,3.534,173.48,42.9
2018,5,25,13,58,4.232,174.17,42.9
2018,5,25,13,58,4.927,174.87,42.9
2018,5,25,13,58,5.618,175.56,42.9
2018,5,25,13,58,6.318,176.26,42.9
2018,5,25,13,58,7.012,176.95,42.9
2018,5,25,13,58,7.712,177.65,42.9
2018,5,25,13,58,8.409,178.35,42.9
2018,5,25,13,58,9.101,179.04,42.8
2018,5,25,13,58,9.799,179.74,42.8
2018,5,25,13,58,10.494,180.44,42.8
2018,5,25,13,58,11.189,181.13,42.8
2018,5,25,13,58,11.886,181.83,42.8
2018,5,25,13,58,12.583,182.53,42.8
2018,5,25,13,58,13.279,183.22,42.8
2018,5,25,13,58,13.97,183.91,42.8
2018,5,25,13,58,14.668,184.61,42.8
2018,5,25,13,58,15.365,185.31,42.8
2018,5,25,13,58,16.059,186,42.8
2018,5,25,13,58,16.755,186.7,42.8
2018,5,25,13,58,17.454,187.4,42.8
2018,5,25,13,58,18.149,188.09,42.8
2018,5,25,13,58,18.84,188.78,42.8
2018,5,25,13,58,19.538,189.48,42.8
2018,5,25,13,58,20.233,190.18,42.8
2018,5,25,13,58,20.931,190.87,42.8
2018,5,25,13,58,21.627,191.57,42.8
2018,5,25,13,58,22.322,192.26,42.8
2018,5,25,13,58,23.015,192.96,42.7
2018,5,25,13,58,23.71,193.65,42.7
2018,5,25,13,58,24.407,194.35,42.7
2018,5,25,13,58,25.102,195.04,42.7
2018,5,25,13,58,25.8,195.74,42.7
2018,5,25,13,58,26.494,196.44,42.7
2018,5,25,13,58,27.188,197.13,42.7
2018,5,25,13,58,27.886,197.83,42.7
2018,5,25,13,58,28.58,198.52,42.7
2018,5,25,13,58,29.277,199.22,42.7
2018,5,25,13,58,29.973,199.92,42.7
2018,5,25,13,58,30.665,200.61,42.7
2018,5,25,13,58,31.359,201.3,42.7
2018,5,25,13,58,32.059,202,42.7
2018,5,25,13,58,32.755,202.7,42.7
2018,5,25,13,58,33.45,203.39,42.6
2018,5,25,13,58,34.144,204.09,42.6
2018,5,25,13,58,34.836,204.78,42.6
2018,5,25,13,58,35.534,205.48,42.6
2018,5,25,13,58,36.229,206.17,42.6
2018,5,25,13,58,36.928,206.87,42.6
2018,5,25,13,58,37.624,207.57,42.6
2018,5,25,13,58,38.316,208.26,42.6
2018,5,25,13,58,39.014,208.96,42.6
2018,5,25,13,58,39.707,209.65,42.6
2018,5,25,13,58,40.405,210.35,42.6
2018,5,25,13,58,41.102,211.04,42.6
2018,5,25,13,58,41.798,211.74,42.6
2018,5,25,13,58,42.493,212.44,42.5
2018,5,25,13,58,43.186,213.13,42.5
2018,5,25,13,58,43.884,213.83,42.6
2018,5,25,13,58,44.58,214.52,42.5
2018,5,25,13,58,45.274,215.22,42.5
2018,5,25,13,58,45.965,215.91,42.5
2018,5,25,13,58,46.663,216.61,42.5
2018,5,25,13,58,47.361,217.3,42.5
2018,5,25,13,58,48.057,218,42.5
2018,5,25,13,58,48.751,218.69,42.5
2018,5,25,13,58,49.449,219.39,42.5
2018,5,25,13,58,50.143,220.09,42.5
2018,5,25,13,58,50.834,220.78,42.5
2018,5,25,13,58,51.534,221.48,42.5
2018,5,25,13,58,52.232,222.17,42.5
2018,5,25,13,58,52.926,222.87,42.5
2018,5,25,13,58,53.618,223.56,42.5
2018,5,25,13,58,54.314,224.26,42.5
2018,5,25,13,58,55.011,224.95,42.4
2018,5,25,13,58,55.704,225.65,42.4
2018,5,25,13,58,56.401,226.34,42.4
2018,5,25,13,58,57.099,227.04,42.4
2018,5,25,13,58,57.792,227.73,42.4
2018,5,25,13,58,58.488,228.43,42.4
2018,5,25,13,58,59.184,229.13,42.4
