2 46 30 44 36 32 35 34 44 30 32 39 44 33 30 30 31 30 30 30 30 46 30 31 30 30 30 79 86 3 
2 46 30 44 36 32 35 34 44 30 32 39 44 33 30 30 31 30 30 30 30 46 30 31 30 30 30 79 86 3 
2 46 30 44 36 32 35 34 44 30 32 39 44 33 30 30 31 30 30 30 30 46 30 31 30 30 30 79 86 3 
2 46 30 44 36 32 35 34 44 30 32 39 44 33 30 30 31 30 30 30 30 46 30 31 30 30 30 79 86 3 
2 46 30 44 36 32 35 34 44 30 32 39 44 33 30 30 31 30 30 30 30 46 30 31 30 30 30 79 86 3 
2 46 30 44 36 32 35 34 44 30 32 39 44 33 30 30 31 30 30 30 30 46 30 31 30 30 30 79 86 3 
