2018,6,14,11,55,26.073,54000,26.2,24.227,0
2018,6,14,11,55,26.639,54001,26.2,24.227,0
2018,6,14,11,55,27.205,54001,26.2,24.227,0
2018,6,14,11,55,27.764,54002,26.2,24.227,0
2018,6,14,11,55,28.331,54002,26.2,24.227,0
2018,6,14,11,55,28.897,54003,26.2,24.227,0
2018,6,14,11,55,29.462,54003,26.2,24.227,0
2018,6,14,11,55,30.023,54004,26.2,24.227,0
2018,6,14,11,55,30.587,54005,26.2,24.227,0
2018,6,14,11,55,31.152,54005,26.2,24.227,0
2018,6,14,11,55,31.714,54006,26.2,24.227,0
2018,6,14,11,55,32.279,54006,26.2,24.227,0
2018,6,14,11,55,32.845,54007,26.2,24.227,0
2018,6,14,11,55,33.409,54007,26.2,24.227,0
2018,6,14,11,55,33.972,54008,26.2,24.227,0
2018,6,14,11,55,34.536,54009,26.2,24.227,0
2018,6,14,11,55,35.101,54009,26.2,24.227,0
2018,6,14,11,55,35.667,54010,26.2,24.227,0
2018,6,14,11,55,36.228,54010,26.2,24.227,0
2018,6,14,11,55,36.793,54011,26.2,24.227,0
2018,6,14,11,55,37.358,54011,26.2,24.227,0
2018,6,14,11,55,37.923,54012,26.2,24.227,0
2018,6,14,11,55,38.489,54012,26.2,24.227,0
2018,6,14,11,55,39.05,54013,26.2,24.227,0
2018,6,14,11,55,39.614,54014,26.2,24.227,0
2018,6,14,11,55,40.181,54014,26.2,24.227,0
2018,6,14,11,55,40.741,54015,26.2,24.227,0
2018,6,14,11,55,41.307,54015,26.2,24.227,0
2018,6,14,11,55,41.872,54016,26.2,24.227,0
2018,6,14,11,55,42.437,54016,26.2,24.227,0
2018,6,14,11,55,43.003,54017,26.2,24.227,0
2018,6,14,11,55,43.564,54018,26.2,24.227,0
2018,6,14,11,55,44.129,54018,26.2,24.227,0
2018,6,14,11,55,44.694,54019,26.2,24.227,0
2018,6,14,11,55,45.259,54019,26.2,24.227,0
2018,6,14,11,55,45.821,54020,26.2,24.227,0
2018,6,14,11,55,46.385,54020,26.2,24.227,0
2018,6,14,11,55,46.95,54021,26.2,24.227,0
2018,6,14,11,55,47.517,54022,26.2,24.227,0
2018,6,14,11,55,48.082,54022,26.2,24.227,0
2018,6,14,11,55,48.643,54023,26.2,24.227,0
2018,6,14,11,55,49.206,54023,26.2,24.227,0
2018,6,14,11,55,49.772,54024,26.2,24.227,0
2018,6,14,11,55,50.336,54024,26.2,24.227,0
2018,6,14,11,55,50.899,54025,26.2,24.227,0
2018,6,14,11,55,51.464,54025,26.2,24.227,0
2018,6,14,11,55,52.028,54026,26.2,24.227,0
2018,6,14,11,55,52.594,54027,26.2,24.227,0
2018,6,14,11,55,53.16,54027,26.2,24.227,0
2018,6,14,11,55,53.72,54028,26.2,24.227,0
