2018,5,25,10,22,45.161,1.0041,NaN
2018,5,25,10,22,46.337,2.1801,NaN
2018,5,25,10,22,47.511,3.3537,NaN
2018,5,25,10,22,48.689,4.5324,NaN
2018,5,25,10,22,49.875,5.7188,NaN
2018,5,25,10,22,51.063,6.9056,NaN
2018,5,25,10,22,52.235,8.078,NaN
2018,5,25,10,22,53.41,9.2529,NaN
2018,5,25,10,22,54.58,10.423,NaN
2018,5,25,10,22,55.752,11.595,NaN
2018,5,25,10,22,56.299,12.141,44.8
2018,5,25,10,22,57.587,13.43,NaN
2018,5,25,10,22,58.12,13.962,44.7
2018,5,25,10,22,58.85,14.693,44.7
2018,5,25,10,22,59.52,15.363,44.7
2018,5,25,10,23,0.188,16.031,44.7
2018,5,25,10,23,0.906,16.749,44.7
2018,5,25,10,23,1.566,17.409,44.7
2018,5,25,10,23,2.229,18.072,44.7
2018,5,25,10,23,2.897,18.74,44.7
2018,5,25,10,23,3.564,19.407,44.7
2018,5,25,10,23,4.235,20.077,44.7
2018,5,25,10,23,4.902,20.745,44.7
2018,5,25,10,23,5.57,21.413,44.6
2018,5,25,10,23,6.242,22.084,44.6
2018,5,25,10,23,6.91,22.753,44.6
2018,5,25,10,23,7.581,23.424,44.6
2018,5,25,10,23,8.25,24.093,44.6
2018,5,25,10,23,8.918,24.761,44.6
2018,5,25,10,23,9.584,25.427,44.6
2018,5,25,10,23,10.256,26.099,44.5
2018,5,25,10,23,10.921,26.764,44.5
2018,5,25,10,23,11.586,27.429,44.5
2018,5,25,10,23,12.256,28.099,44.5
2018,5,25,10,23,12.922,28.765,44.5
2018,5,25,10,23,13.59,29.433,44.5
2018,5,25,10,23,14.253,30.096,44.5
2018,5,25,10,23,14.922,30.765,44.5
2018,5,25,10,23,15.588,31.431,44.4
2018,5,25,10,23,16.257,32.1,44.4
2018,5,25,10,23,16.921,32.763,44.4
2018,5,25,10,23,17.588,33.431,44.4
2018,5,25,10,23,18.255,34.098,44.4
2018,5,25,10,23,18.922,34.765,44.4
2018,5,25,10,23,19.591,35.434,44.3
2018,5,25,10,23,20.262,36.105,44.3
2018,5,25,10,23,20.93,36.773,44.3
2018,5,25,10,23,21.597,37.44,44.3
2018,5,25,10,23,22.267,38.11,44.3
2018,5,25,10,23,22.938,38.781,44.2
2018,5,25,10,23,23.604,39.447,44.2
2018,5,25,10,23,24.272,40.115,44.2
2018,5,25,10,23,24.939,40.781,44.2
2018,5,25,10,23,25.607,41.45,44.2
2018,5,25,10,23,26.274,42.117,44.2
2018,5,25,10,23,26.939,42.782,44.2
2018,5,25,10,23,27.605,43.448,44.1
2018,5,25,10,23,28.273,44.116,44.1
2018,5,25,10,23,28.937,44.78,44.1
2018,5,25,10,23,29.605,45.447,44.1
2018,5,25,10,23,30.335,46.178,44.1
2018,5,25,10,23,31.005,46.848,44.1
2018,5,25,10,23,31.672,47.514,44
2018,5,25,10,23,32.341,48.184,44
2018,5,25,10,23,33.009,48.852,44
2018,5,25,10,23,33.679,49.522,44
2018,5,25,10,23,34.353,50.196,44
2018,5,25,10,23,35.022,50.865,44
2018,5,25,10,23,35.69,51.533,44
2018,5,25,10,23,36.363,52.206,44
2018,5,25,10,23,37.034,52.876,43.9
2018,5,25,10,23,37.705,53.548,43.9
2018,5,25,10,23,38.373,54.216,43.9
2018,5,25,10,23,39.044,54.887,43.9
2018,5,25,10,23,39.714,55.556,43.9
2018,5,25,10,23,40.381,56.224,43.9
2018,5,25,10,23,41.052,56.895,43.9
2018,5,25,10,23,41.719,57.562,43.9
2018,5,25,10,23,42.389,58.232,43.9
2018,5,25,10,23,43.059,58.902,43.9
2018,5,25,10,23,43.728,59.57,43.8
2018,5,25,10,23,44.398,60.24,43.8
2018,5,25,10,23,45.066,60.909,43.8
2018,5,25,10,23,45.734,61.577,43.8
2018,5,25,10,23,46.406,62.249,43.8
2018,5,25,10,23,47.077,62.92,43.8
2018,5,25,10,23,47.749,63.591,43.8
2018,5,25,10,23,48.421,64.264,43.8
2018,5,25,10,23,49.091,64.934,43.7
2018,5,25,10,23,49.763,65.606,43.7
2018,5,25,10,23,50.442,66.285,43.7
2018,5,25,10,23,51.107,66.95,43.7
2018,5,25,10,23,51.779,67.621,43.7
2018,5,25,10,23,52.451,68.293,43.7
2018,5,25,10,23,53.123,68.966,43.7
2018,5,25,10,23,53.793,69.636,43.7
2018,5,25,10,23,54.461,70.304,43.7
2018,5,25,10,23,55.133,70.976,43.6
2018,5,25,10,23,55.807,71.65,43.6
2018,5,25,10,23,56.477,72.32,43.6
2018,5,25,10,23,57.149,72.991,43.6
2018,5,25,10,23,57.821,73.664,43.6
2018,5,25,10,23,58.491,74.334,43.6
2018,5,25,10,23,59.162,75.005,43.6
2018,5,25,10,23,59.835,75.678,43.6
2018,5,25,10,24,0.506,76.349,43.6
2018,5,25,10,24,1.178,77.021,43.6
2018,5,25,10,24,1.85,77.692,43.6
2018,5,25,10,24,2.524,78.367,43.6
2018,5,25,10,24,3.193,79.036,43.5
2018,5,25,10,24,3.861,79.704,43.5
2018,5,25,10,24,4.533,80.376,43.5
2018,5,25,10,24,5.204,81.047,43.5
2018,5,25,10,24,5.877,81.72,43.5
2018,5,25,10,24,6.549,82.392,43.5
2018,5,25,10,24,7.219,83.062,43.5
2018,5,25,10,24,7.891,83.734,43.5
2018,5,25,10,24,8.563,84.406,43.5
2018,5,25,10,24,9.235,85.078,43.5
2018,5,25,10,24,9.906,85.748,43.4
2018,5,25,10,24,10.58,86.423,43.4
2018,5,25,10,24,11.252,87.095,43.4
2018,5,25,10,24,11.921,87.764,43.4
2018,5,25,10,24,12.594,88.437,43.4
2018,5,25,10,24,13.266,89.109,43.4
2018,5,25,10,24,13.936,89.779,43.4
2018,5,25,10,24,14.608,90.451,43.4
2018,5,25,10,24,15.281,91.124,43.4
2018,5,25,10,24,15.951,91.794,43.4
2018,5,25,10,24,16.624,92.467,43.3
2018,5,25,10,24,17.296,93.139,43.3
2018,5,25,10,24,17.967,93.81,43.3
2018,5,25,10,24,18.639,94.481,43.3
2018,5,25,10,24,19.31,95.153,43.3
2018,5,25,10,24,19.982,95.825,43.3
2018,5,25,10,24,20.655,96.498,43.3
2018,5,25,10,24,21.325,97.168,43.3
2018,5,25,10,24,21.998,97.841,43.3
2018,5,25,10,24,22.666,98.509,43.3
2018,5,25,10,24,23.336,99.179,43.3
2018,5,25,10,24,24.008,99.851,43.3
2018,5,25,10,24,24.679,100.52,43.3
2018,5,25,10,24,25.352,101.19,43.2
2018,5,25,10,24,26.023,101.87,43.2
2018,5,25,10,24,26.696,102.54,43.2
2018,5,25,10,24,27.368,103.21,43.2
2018,5,25,10,24,28.039,103.88,43.2
2018,5,25,10,24,28.71,104.55,43.2
2018,5,25,10,24,29.381,105.22,43.2
2018,5,25,10,24,30.053,105.9,43.2
2018,5,25,10,24,30.726,106.57,43.2
2018,5,25,10,24,31.397,107.24,43.2
2018,5,25,10,24,32.069,107.91,43.2
2018,5,25,10,24,32.741,108.58,43.2
2018,5,25,10,24,33.412,109.26,43.1
2018,5,25,10,24,34.084,109.93,43.1
2018,5,25,10,24,34.756,110.6,43.1
2018,5,25,10,24,35.427,111.27,43.1
2018,5,25,10,24,36.099,111.94,43.1
2018,5,25,10,24,36.77,112.61,43.1
2018,5,25,10,24,37.442,113.29,43.1
2018,5,25,10,24,38.116,113.96,43.1
2018,5,25,10,24,38.786,114.63,43.1
2018,5,25,10,24,39.456,115.3,43.1
