2018,6,1,13,44,50.312,0.076376,NaN,NaN
2018,6,1,13,44,50.87,0.63308,45.6,45.479
2018,6,1,13,44,51.429,1.1916,45.6,45.479
2018,6,1,13,44,51.981,1.7444,45.6,45.479
2018,6,1,13,44,52.539,2.3026,45.6,45.479
2018,6,1,13,44,53.095,2.8579,45.6,45.479
2018,6,1,13,44,53.658,3.4212,45.6,45.479
2018,6,1,13,44,54.209,3.9724,45.6,45.479
2018,6,1,13,44,54.766,4.5291,45.6,45.479
2018,6,1,13,44,55.325,5.0878,45.6,45.479
2018,6,1,13,44,55.88,5.6426,45.6,45.479
2018,6,1,13,44,56.435,6.1983,45.5,45.369
2018,6,1,13,44,56.989,6.752,45.6,45.479
2018,6,1,13,44,57.549,7.3125,45.6,45.479
2018,6,1,13,44,58.108,7.8712,45.5,45.369
2018,6,1,13,44,58.66,8.4235,45.5,45.369
2018,6,1,13,44,59.217,8.98,45.5,45.369
2018,6,1,13,44,59.775,9.5378,45.5,45.369
2018,6,1,13,45,0.328,10.091,45.5,45.369
2018,6,1,13,45,0.885,10.648,45.5,45.369
2018,6,1,13,45,1.442,11.205,45.5,45.369
2018,6,1,13,45,1.997,11.76,45.5,45.369
2018,6,1,13,45,2.556,12.319,45.5,45.369
2018,6,1,13,45,3.107,12.87,45.5,45.369
2018,6,1,13,45,3.672,13.435,45.5,45.369
2018,6,1,13,45,4.229,13.992,45.5,45.369
2018,6,1,13,45,4.789,14.552,45.5,45.369
2018,6,1,13,45,5.346,15.109,45.5,45.369
2018,6,1,13,45,5.903,15.666,45.5,45.369
2018,6,1,13,45,6.454,16.217,45.5,45.369
2018,6,1,13,45,7.013,16.776,45.5,45.369
2018,6,1,13,45,7.568,17.332,45.5,45.369
2018,6,1,13,45,8.126,17.889,45.5,45.369
2018,6,1,13,45,8.682,18.446,45.5,45.369
2018,6,1,13,45,9.235,18.998,45.5,45.369
2018,6,1,13,45,9.793,19.556,45.5,45.369
2018,6,1,13,45,10.35,20.113,45.5,45.369
2018,6,1,13,45,10.909,20.672,45.5,45.369
2018,6,1,13,45,11.467,21.23,45.4,45.259
2018,6,1,13,45,12.017,21.78,45.4,45.259
2018,6,1,13,45,12.574,22.337,45.4,45.259
2018,6,1,13,45,13.136,22.899,45.4,45.259
2018,6,1,13,45,13.688,23.451,45.4,45.259
2018,6,1,13,45,14.248,24.011,45.4,45.259
2018,6,1,13,45,14.806,24.569,45.4,45.259
2018,6,1,13,45,15.363,25.126,45.4,45.259
2018,6,1,13,45,15.92,25.683,45.4,45.259
2018,6,1,13,45,16.476,26.239,45.4,45.259
2018,6,1,13,45,17.034,26.797,45.4,45.259
2018,6,1,13,45,17.594,27.357,45.4,45.259
2018,6,1,13,45,18.147,27.91,45.4,45.259
2018,6,1,13,45,18.705,28.468,45.4,45.259
2018,6,1,13,45,19.256,29.019,45.4,45.259
2018,6,1,13,45,19.816,29.579,45.4,45.259
2018,6,1,13,45,20.371,30.134,45.4,45.259
2018,6,1,13,45,20.93,30.694,45.4,45.259
2018,6,1,13,45,21.488,31.252,45.4,45.259
2018,6,1,13,45,22.047,31.81,45.4,45.259
2018,6,1,13,45,22.604,32.367,45.3,45.149
2018,6,1,13,45,23.162,32.925,45.3,45.149
2018,6,1,13,45,23.719,33.482,45.3,45.149
2018,6,1,13,45,24.281,34.044,45.3,45.149
2018,6,1,13,45,24.833,34.596,45.3,45.149
2018,6,1,13,45,25.393,35.156,45.3,45.149
2018,6,1,13,45,25.95,35.713,45.3,45.149
2018,6,1,13,45,26.508,36.271,45.3,45.149
2018,6,1,13,45,27.059,36.822,45.3,45.149
2018,6,1,13,45,27.619,37.382,45.3,45.149
2018,6,1,13,45,28.174,37.938,45.3,45.149
2018,6,1,13,45,28.729,38.492,45.3,45.149
2018,6,1,13,45,29.286,39.049,45.3,45.149
2018,6,1,13,45,29.845,39.608,45.3,45.149
2018,6,1,13,45,30.4,40.163,45.3,45.149
2018,6,1,13,45,30.955,40.718,45.3,45.149
2018,6,1,13,45,31.511,41.274,45.3,45.149
2018,6,1,13,45,32.071,41.834,45.3,45.149
2018,6,1,13,45,32.624,42.388,45.3,45.149
2018,6,1,13,45,33.18,42.943,45.3,45.149
2018,6,1,13,45,33.737,43.5,45.3,45.149
2018,6,1,13,45,34.299,44.062,45.3,45.149
2018,6,1,13,45,34.855,44.618,45.3,45.149
2018,6,1,13,45,35.411,45.174,45.3,45.149
2018,6,1,13,45,35.971,45.734,45.2,45.039
2018,6,1,13,45,36.526,46.289,45.2,45.039
2018,6,1,13,45,37.082,46.845,45.2,45.039
2018,6,1,13,45,37.641,47.404,45.2,45.039
2018,6,1,13,45,38.194,47.957,45.2,45.039
